"","surveyid","BTNW","offset","project_id","location","gisid","source","organization","sensor","buffer","latitude","longitude","year","project","topsecret","useNorth","useSouth","Easting","Northing","date_time","task_method","duration","distance","BTNW_binary","year_id","visit_num","visit_id"
"94",142248,0,0.611884583,1409,"CL-C103-1","598168.090948956_6118576.35826154","WildTrax","BU","PC",NA,55.22598,-113.456,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598168.0909,6118576.358,"2010-06-14 8:46","PC",300,Inf,0,1,2,"1_2"
"95",142341,0,0.611884583,1409,"CL-C103-2","598172.597410956_6118372.81739611","WildTrax","BU","PC",NA,55.22415,-113.456,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598172.5974,6118372.817,"2010-06-14 9:12","PC",300,Inf,0,1,2,"1_2"
"96",142815,0,0.462709416,1409,"CL-C401-12","593686.162156257_6122982.72612241","WildTrax","BU","PC",NA,55.26645,-113.525,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593686.1622,6122982.726,"2010-06-15 5:21","PC",300,Inf,0,1,3,"1_3"
"97",161092,0,0.510549748,1409,"CL-R403-SB","595772.715030006_6123689.80958151","WildTrax","BU","PC",NA,55.272403,-113.491921,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595772.715,6123689.81,"2010-06-15 5:26","PC",300,Inf,0,1,3,"1_3"
"98",143674,1,0.462709416,1409,"CL-C402-13","596297.899280955_6122680.4478124","WildTrax","BU","PC",NA,55.26323,-113.484,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596297.8993,6122680.448,"2010-06-15 5:30","PC",300,Inf,1,1,2,"1_2"
"99",161010,0,0.510549748,1409,"CL-R403-NB","595855.187766786_6123891.78420424","WildTrax","BU","PC",NA,55.274202,-113.490554,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595855.1878,6123891.784,"2010-06-15 5:40","PC",300,Inf,0,1,2,"1_2"
"100",143482,0,0.609798193,1409,"CL-C402-11","596289.553513752_6123064.17649155","WildTrax","BU","PC",NA,55.26668,-113.484,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596289.5535,6123064.176,"2010-06-15 5:54","PC",300,Inf,0,1,2,"1_2"
"101",143865,0,0.609798193,1409,"CL-C402-21","596479.260373709_6123106.14129658","WildTrax","BU","PC",NA,55.26702,-113.481,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596479.2604,6123106.141,"2010-06-15 6:06","PC",300,Inf,0,1,1,"1_1"
"102",160424,0,0.609798193,1409,"CL-R403-2","596110.808958211_6123711.15904137","WildTrax","BU","PC",NA,55.272529,-113.486592,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596110.809,6123711.159,"2010-06-15 6:35","PC",300,Inf,0,1,2,"1_2"
"103",160590,0,0.609798193,1409,"CL-R403-4","596441.286646247_6123726.2481323","WildTrax","BU","PC",NA,55.2726,-113.481385,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596441.2866,6123726.248,"2010-06-15 7:26","PC",300,Inf,0,1,2,"1_2"
"104",141964,0,0.462709416,1409,"CL-C101-2","593347.329814322_6123984.84317084","WildTrax","BU","PC",NA,55.27552,-113.53,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593347.3298,6123984.843,"2010-06-15 7:27","PC",300,Inf,0,1,2,"1_2"
"105",158663,0,0.473741074,1409,"CL-R401-1","593969.305546948_6125267.89604186","WildTrax","BU","PC",NA,55.286932,-113.51978,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593969.3055,6125267.896,"2010-06-16 4:52","PC",300,Inf,0,1,2,"1_2"
"106",158830,0,0.473741074,1409,"CL-R401-3","594372.576316015_6125253.0009085","WildTrax","BU","PC",NA,55.286721,-113.513435,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594372.5763,6125253.001,"2010-06-16 5:17","PC",300,Inf,0,1,2,"1_2"
"107",145648,0,0.462709416,1409,"CL-CC2-1","592832.554765563_6121267.79475823","WildTrax","BU","PC",NA,55.2512,-113.539,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592832.5548,6121267.795,"2010-06-16 5:20","PC",300,Inf,0,1,3,"1_3"
"108",157574,0,0.462709416,1409,"CL-R102-1","593955.921111898_6118895.59631426","WildTrax","BU","PC",NA,55.229669,-113.522118,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593955.9211,6118895.596,"2010-06-16 5:49","PC",300,Inf,0,1,3,"1_3"
"109",145821,0,0.462709416,1409,"CL-CC2-3","593213.697998941_6121279.13676218","WildTrax","BU","PC",NA,55.25123,-113.533,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593213.698,6121279.137,"2010-06-16 6:07","PC",300,Inf,0,1,2,"1_2"
"110",135829,0,0.462709416,1409,"CL-BUFF-B2","593756.660493907_6119019.23351935","WildTrax","BU","PC",NA,55.230818,-113.52521,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593756.6605,6119019.234,"2010-06-16 6:10","PC",300,Inf,0,1,2,"1_2"
"111",160087,0,0.462709416,1409,"CL-R402-8","592313.665610734_6121991.58841153","WildTrax","BU","PC",NA,55.257802,-113.546926,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592313.6656,6121991.588,"2010-06-16 6:18","PC",300,Inf,0,1,1,"1_1"
"112",135658,0,0.622916241,1409,"CL-BUFF-B11","594796.718417553_6124857.01900334","WildTrax","BU","PC",NA,55.283081,-113.50689,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594796.7184,6124857.019,"2010-06-16 6:32","PC",300,Inf,0,1,3,"1_3"
"113",159082,0,0.473741074,1409,"CL-R401-6","594180.115799251_6125030.79647061","WildTrax","BU","PC",NA,55.284761,-113.51654,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594180.1158,6125030.796,"2010-06-16 7:01","PC",300,Inf,0,1,2,"1_2"
"114",158163,0,0.462709416,1409,"CL-R11-1","593063.566820651_6119514.04696775","WildTrax","BU","PC",NA,55.235396,-113.535945,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593063.5668,6119514.047,"2010-06-16 8:05","PC",300,Inf,0,1,2,"1_2"
"115",149149,0,0.473741074,1409,"CL-F1001-34","591335.371688512_6122975.88963331","WildTrax","BU","PC",NA,55.26683,-113.562,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591335.3717,6122975.89,"2010-06-17 5:24","PC",300,Inf,0,1,2,"1_2"
"116",149052,0,0.473741074,1409,"CL-F1001-33","591395.231540903_6123154.05141478","WildTrax","BU","PC",NA,55.26842,-113.561,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591395.2315,6123154.051,"2010-06-17 6:17","PC",300,Inf,0,1,2,"1_2"
"117",148291,0,0.473741074,1409,"CL-F1001-13","590950.672928798_6123144.89590065","WildTrax","BU","PC",NA,55.26842,-113.568,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,590950.6729,6123144.896,"2010-06-17 6:44","PC",300,Inf,0,1,2,"1_2"
"118",137840,0,0.470063855,1409,"CL-C1001-35","594920.452623124_6121721.54081045","WildTrax","BU","PC",NA,55.25488,-113.506,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594920.4526,6121721.541,"2010-06-17 7:32","PC",300,Inf,0,1,3,"1_3"
"119",145235,0,0.473741074,1409,"CL-CC1-4","591149.143831594_6122762.8560051","WildTrax","BU","PC",NA,55.26495,-113.565,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591149.1438,6122762.856,"2010-06-17 8:04","PC",300,Inf,0,1,2,"1_2"
"120",137175,0,0.470063855,1409,"CL-C1001-23","594722.513530643_6122061.14881621","WildTrax","BU","PC",NA,55.25797,-113.509,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594722.5135,6122061.149,"2010-06-17 8:10","PC",300,Inf,0,1,3,"1_3"
"121",137084,0,0.470063855,1409,"CL-C1001-22","594718.27893845_6122259.13117818","WildTrax","BU","PC",NA,55.25975,-113.509,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594718.2789,6122259.131,"2010-06-17 8:21","PC",300,Inf,0,1,2,"1_2"
"122",138407,0,0.481095513,1409,"CL-C1002-11","595733.470014916_6122334.37481838","WildTrax","BU","PC",NA,55.26023,-113.493,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595733.47,6122334.375,"2010-06-17 9:37","PC",300,Inf,0,1,3,"1_3"
"123",141485,0,0.462709416,1409,"CL-C1003-51","599974.473322674_6118025.71003615","WildTrax","BU","PC",NA,55.220669,-113.427796,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599974.4733,6118025.71,"2010-06-18 4:52","PC",300,Inf,0,1,2,"1_2"
"124",151768,2,0.462709416,1409,"CL-F1002-53","593821.06345585_6121683.65068523","WildTrax","BU","PC",NA,55.25475,-113.52331,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593821.0635,6121683.651,"2010-06-18 5:14","PC",300,Inf,1,1,3,"1_3"
"125",142342,0,0.611884583,1409,"CL-C103-2","598172.597410956_6118372.81739611","WildTrax","BU","PC",NA,55.22415,-113.456,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598172.5974,6118372.817,"2010-06-18 5:19","PC",300,Inf,0,1,3,"1_3"
"126",151866,1,0.462709416,1409,"CL-F1002-54","593836.788119187_6122171.37351151","WildTrax","BU","PC",NA,55.25913,-113.5229,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593836.7881,6122171.374,"2010-06-18 5:28","PC",300,Inf,1,1,3,"1_3"
"127",142249,0,0.611884583,1409,"CL-C103-1","598168.090948956_6118576.35826154","WildTrax","BU","PC",NA,55.22598,-113.456,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598168.0909,6118576.358,"2010-06-18 5:30","PC",300,Inf,0,1,3,"1_3"
"128",144437,0,0.62843207,1409,"CL-C403-13","598344.554047331_6119223.46288963","WildTrax","BU","PC",NA,55.23176,-113.453,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598344.554,6119223.463,"2010-06-18 6:02","PC",300,Inf,0,1,2,"1_2"
"129",152748,0,0.462709416,1409,"CL-F1003-31","600248.479725011_6116586.47263166","WildTrax","BU","PC",NA,55.20768,-113.424,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600248.4797,6116586.473,"2010-06-18 7:11","PC",300,Inf,0,1,2,"1_2"
"130",150599,0,0.149443654,1409,"CL-F1002-23","212100.777223936_6130073.75308261","WildTrax","BU","PC",NA,55.25491,-119.53287,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,TRUE,212100.7772,6130073.753,"2010-06-18 7:24","PC",300,Inf,0,1,3,"1_3"
"131",140715,0,0.475579684,1409,"CL-C1003-24","599440.763995966_6117417.47239562","WildTrax","BU","PC",NA,55.215311,-113.4364,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599440.764,6117417.472,"2010-06-18 8:07","PC",300,Inf,0,1,2,"1_2"
"132",156283,1,0.462709416,1409,"CL-F403-11","599162.961677342_6116752.36656944","WildTrax","BU","PC",NA,55.20939,-113.441,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599162.9617,6116752.367,"2010-06-18 8:13","PC",300,Inf,1,1,3,"1_3"
"133",152554,0,0.462709416,1409,"CL-F1003-23","600067.149180082_6116161.73999752","WildTrax","BU","PC",NA,55.2039,-113.427,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600067.1492,6116161.74,"2010-06-18 8:28","PC",300,Inf,0,1,3,"1_3"
"134",140328,0,0.611884583,1409,"CL-C1003-13","599225.796163954_6117587.36744612","WildTrax","BU","PC",NA,55.216881,-113.439719,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599225.7962,6117587.367,"2010-06-18 8:34","PC",300,Inf,0,1,2,"1_2"
"135",152358,0,0.462709416,1409,"CL-F1003-21","600058.169772398_6116559.92067585","WildTrax","BU","PC",NA,55.20748,-113.427,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600058.1698,6116559.921,"2010-06-18 8:57","PC",300,Inf,0,1,3,"1_3"
"136",158583,0,0.609798193,1409,"CL-R13-BUF","596611.582659639_6124717.00506871","WildTrax","BU","PC",NA,55.28147,-113.478364,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596611.5827,6124717.005,"2010-06-19 6:46","PC",300,Inf,0,1,2,"1_2"
"137",141965,0,0.462709416,1409,"CL-C101-2","593347.329814322_6123984.84317084","WildTrax","BU","PC",NA,55.27552,-113.53,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593347.3298,6123984.843,"2010-06-20 5:32","PC",300,Inf,0,1,3,"1_3"
"138",158082,0,0.609798193,1409,"CL-R103-BUF","596174.432058314_6124659.85453775","WildTrax","BU","PC",NA,55.281042,-113.485266,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596174.4321,6124659.855,"2010-06-20 6:36","PC",300,Inf,0,1,2,"1_2"
"139",143483,1,0.609798193,1409,"CL-C402-11","596289.553513752_6123064.17649155","WildTrax","BU","PC",NA,55.26668,-113.484,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596289.5535,6123064.176,"2010-06-20 6:41","PC",300,Inf,1,1,3,"1_3"
"140",143866,0,0.609798193,1409,"CL-C402-21","596479.260373709_6123106.14129658","WildTrax","BU","PC",NA,55.26702,-113.481,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596479.2604,6123106.141,"2010-06-20 7:07","PC",300,Inf,0,1,2,"1_2"
"141",160173,0,0.468225245,1409,"CL-R402-EB","591973.756767636_6121356.3706853","WildTrax","BU","PC",NA,55.252157,-113.552482,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591973.7568,6121356.371,"2010-06-20 8:05","PC",300,Inf,0,1,2,"1_2"
"142",144151,0,0.462709416,1409,"CL-C402-24","596527.864175829_6122468.01712647","WildTrax","BU","PC",NA,55.261276,-113.480454,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596527.8642,6122468.017,"2010-06-20 8:33","PC",300,Inf,0,1,2,"1_2"
"143",160088,0,0.462709416,1409,"CL-R402-8","592313.665610734_6121991.58841153","WildTrax","BU","PC",NA,55.257802,-113.546926,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592313.6656,6121991.588,"2010-06-20 8:49","PC",300,Inf,0,1,2,"1_2"
"144",154849,0,0.468225245,1409,"CL-F401-12","592587.779795693_6120814.23348705","WildTrax","BU","PC",NA,55.24717,-113.543,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592587.7798,6120814.233,"2010-06-21 5:24","PC",300,Inf,0,1,3,"1_3"
"145",146083,0,0.462709416,1409,"CL-CC2-6","593784.528038683_6121337.92110346","WildTrax","BU","PC",NA,55.25165,-113.524,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593784.528,6121337.921,"2010-06-21 7:26","PC",300,Inf,0,1,2,"1_2"
"146",157489,0,0.468225245,1409,"CL-R101-SB","591919.044571051_6120427.31687071","WildTrax","BU","PC",NA,55.243818,-113.553646,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591919.0446,6120427.317,"2010-06-21 7:55","PC",300,Inf,0,1,2,"1_2"
"147",145822,0,0.462709416,1409,"CL-CC2-3","593213.697998941_6121279.13676218","WildTrax","BU","PC",NA,55.25123,-113.533,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593213.698,6121279.137,"2010-06-21 8:04","PC",300,Inf,0,1,3,"1_3"
"148",159083,1,0.473741074,1409,"CL-R401-6","594180.115799251_6125030.79647061","WildTrax","BU","PC",NA,55.284761,-113.51654,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594180.1158,6125030.796,"2010-06-22 5:55","PC",300,Inf,1,1,3,"1_3"
"149",142627,0,0.464548026,1409,"CL-C13-1","598925.373565697_6119016.05257914","WildTrax","BU","PC",NA,55.22978,-113.44394,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598925.3736,6119016.053,"2010-06-22 6:35","PC",300,Inf,0,1,3,"1_3"
"150",158831,1,0.473741074,1409,"CL-R401-3","594372.576316015_6125253.0009085","WildTrax","BU","PC",NA,55.286721,-113.513435,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594372.5763,6125253.001,"2010-06-22 7:50","PC",300,Inf,1,1,3,"1_3"
"151",143676,1,0.462709416,1409,"CL-C402-13","596297.899280955_6122680.4478124","WildTrax","BU","PC",NA,55.26323,-113.484,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596297.8993,6122680.448,"2010-06-22 8:09","PC",300,Inf,1,1,3,"1_3"
"152",144438,0,0.62843207,1409,"CL-C403-13","598344.554047331_6119223.46288963","WildTrax","BU","PC",NA,55.23176,-113.453,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598344.554,6119223.463,"2010-06-22 8:13","PC",300,Inf,0,1,3,"1_3"
"153",143867,0,0.609798193,1409,"CL-C402-21","596479.260373709_6123106.14129658","WildTrax","BU","PC",NA,55.26702,-113.481,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596479.2604,6123106.141,"2010-06-22 8:28","PC",300,Inf,0,1,3,"1_3"
"154",144152,1,0.462709416,1409,"CL-C402-24","596527.864175829_6122468.01712647","WildTrax","BU","PC",NA,55.261276,-113.480454,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596527.8642,6122468.017,"2010-06-22 9:11","PC",300,Inf,1,1,3,"1_3"
"155",145236,0,0.473741074,1409,"CL-CC1-4","591149.143831594_6122762.8560051","WildTrax","BU","PC",NA,55.26495,-113.565,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591149.1438,6122762.856,"2010-06-22 9:28","PC",300,Inf,0,1,3,"1_3"
"156",137937,0,0.470063855,1409,"CL-C1001-41","595215.064978892_6122471.53065294","WildTrax","BU","PC",NA,55.261563,-113.501111,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595215.065,6122471.531,"2010-06-23 4:53","PC",300,Inf,0,1,3,"1_3"
"157",150697,0,0.149443654,1409,"CL-F1002-24","212091.066254871_6129875.75830378","WildTrax","BU","PC",NA,55.25313,-119.53282,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,TRUE,212091.0663,6129875.758,"2010-06-23 6:18","PC",300,Inf,0,1,3,"1_3"
"158",137085,0,0.470063855,1409,"CL-C1001-22","594718.27893845_6122259.13117818","WildTrax","BU","PC",NA,55.25975,-113.509,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594718.2789,6122259.131,"2010-06-23 7:09","PC",300,Inf,0,1,3,"1_3"
"159",149439,0,0.473741074,1409,"CL-F1001-43","591585.572429652_6123166.88704136","WildTrax","BU","PC",NA,55.2685,-113.558,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591585.5724,6123166.887,"2010-06-23 7:35","PC",300,Inf,0,1,3,"1_3"
"160",150989,1,0.462709416,1409,"CL-F1002-33","593401.391188517_6121689.58063212","WildTrax","BU","PC",NA,55.254883,-113.529911,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593401.3912,6121689.581,"2010-06-23 7:40","PC",300,Inf,1,1,3,"1_3"
"161",149053,0,0.473741074,1409,"CL-F1001-33","591395.231540903_6123154.05141478","WildTrax","BU","PC",NA,55.26842,-113.561,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591395.2315,6123154.051,"2010-06-23 7:45","PC",300,Inf,0,1,3,"1_3"
"162",148292,0,0.473741074,1409,"CL-F1001-13","590950.672928798_6123144.89590065","WildTrax","BU","PC",NA,55.26842,-113.568,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,590950.6729,6123144.896,"2010-06-23 8:06","PC",300,Inf,0,1,3,"1_3"
"163",149150,0,0.473741074,1409,"CL-F1001-34","591335.371688512_6122975.88963331","WildTrax","BU","PC",NA,55.26683,-113.562,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591335.3717,6122975.89,"2010-06-23 8:45","PC",300,Inf,0,1,3,"1_3"
"164",141486,0,0.462709416,1409,"CL-C1003-51","599974.473322674_6118025.71003615","WildTrax","BU","PC",NA,55.220669,-113.427796,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599974.4733,6118025.71,"2010-06-24 6:18","PC",300,Inf,0,1,3,"1_3"
"165",152749,1,0.462709416,1409,"CL-F1003-31","600248.479725011_6116586.47263166","WildTrax","BU","PC",NA,55.20768,-113.424,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600248.4797,6116586.473,"2010-06-24 6:54","PC",300,Inf,1,1,3,"1_3"
"166",153616,1,0.462709416,1409,"CL-F1003-52","600634.920819426_6116382.67480472","WildTrax","BU","PC",NA,55.20577,-113.418,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600634.9208,6116382.675,"2010-06-24 8:31","PC",300,Inf,1,1,3,"1_3"
"167",140716,1,0.475579684,1409,"CL-C1003-24","599440.763995966_6117417.47239562","WildTrax","BU","PC",NA,55.215311,-113.4364,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599440.764,6117417.472,"2010-06-24 9:05","PC",300,Inf,1,1,3,"1_3"
"168",140329,3,0.611884583,1409,"CL-C1003-13","599225.796163954_6117587.36744612","WildTrax","BU","PC",NA,55.216881,-113.439719,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599225.7962,6117587.367,"2010-06-24 9:27","PC",300,Inf,1,1,3,"1_3"
"169",158665,0,0.473741074,1409,"CL-R401-1","593969.305546948_6125267.89604186","WildTrax","BU","PC",NA,55.286932,-113.51978,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593969.3055,6125267.896,"2010-06-25 5:49","PC",300,Inf,0,1,3,"1_3"
"170",155803,0,0.462709416,1409,"CL-F402-14","597793.727488045_6124474.56748122","WildTrax","BU","PC",NA,55.279058,-113.459837,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597793.7275,6124474.567,"2010-06-25 5:49","PC",300,Inf,0,1,3,"1_3"
"171",158584,0,0.609798193,1409,"CL-R13-BUF","596611.582659639_6124717.00506871","WildTrax","BU","PC",NA,55.28147,-113.478364,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596611.5827,6124717.005,"2010-06-25 9:56","PC",300,Inf,0,1,3,"1_3"
"172",160089,0,0.462709416,1409,"CL-R402-8","592313.665610734_6121991.58841153","WildTrax","BU","PC",NA,55.257802,-113.546926,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592313.6656,6121991.588,"2010-06-26 6:09","PC",300,Inf,0,1,3,"1_3"
"173",160426,0,0.609798193,1409,"CL-R403-2","596110.808958211_6123711.15904137","WildTrax","BU","PC",NA,55.272529,-113.486592,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596110.809,6123711.159,"2010-06-26 6:30","PC",300,Inf,0,1,3,"1_3"
"174",160592,0,0.609798193,1409,"CL-R403-4","596441.286646247_6123726.2481323","WildTrax","BU","PC",NA,55.2726,-113.481385,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596441.2866,6123726.248,"2010-06-26 6:55","PC",300,Inf,0,1,3,"1_3"
"175",161011,0,0.510549748,1409,"CL-R403-NB","595855.187766786_6123891.78420424","WildTrax","BU","PC",NA,55.274202,-113.490554,2010,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595855.1878,6123891.784,"2010-06-26 7:50","PC",300,Inf,0,1,3,"1_3"
